customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
6024-RUGGH,0,1,1,72,1,1,0,0,0,0,0,0,1,25.2,1798.9,0
6513-EECDB,1,1,0,1,1,1,0,0,0,0,0,0,1,73.55,73.55,1
3956-CJUST,1,0,0,23,1,0,1,0,0,0,0,0,1,75.4,1643.55,0
4079-WWQQQ,0,0,0,72,0,0,1,1,1,1,1,1,1,65.55,4807.45,0
6103-BOCOU,0,0,0,26,1,1,0,0,1,0,0,0,1,80.7,2193,0
5149-TGWDZ,0,0,0,21,1,0,0,1,1,1,1,1,1,104.55,2239.4,0
7471-WNSUF,0,1,0,60,1,1,0,0,0,0,0,0,0,24.15,1505.9,0
8942-DBMHZ,0,0,0,12,1,0,0,0,0,0,0,0,0,20.45,255.35,0
4301-VVZKA,0,1,0,16,1,1,0,0,0,0,0,0,1,75.4,1189.4,0
9199-PWQVC,0,1,0,63,1,1,1,1,0,0,1,1,1,79.7,4786.15,0
4824-GUCBY,1,0,0,22,1,0,1,1,0,0,0,0,0,81.7,1820.9,0
5393-HJZSM,0,1,1,32,1,0,1,1,1,1,0,1,0,76.3,2404.15,0
7074-IEVOJ,1,0,0,3,1,1,0,1,0,0,0,0,1,79.4,205.05,1
9625-QSTYE,0,0,0,13,1,0,0,1,1,0,0,0,1,81.15,952.3,1
0862-PRCBS,0,1,1,68,1,1,0,1,0,1,1,1,1,103.75,7039.45,0
8812-ZRHFP,0,1,1,30,1,0,0,0,1,0,0,1,0,86.45,2538.05,0
5146-CBVOE,0,0,0,16,1,0,0,1,0,0,0,0,0,75.1,1212.85,0
0454-OKRCT,0,0,0,33,1,0,0,1,0,1,0,0,0,80.6,2651.1,0
5787-KXGIY,0,1,0,72,1,0,0,0,0,0,0,0,0,19.3,1304.8,0
4750-ZRXIU,1,0,0,4,1,1,0,0,0,0,0,1,1,84.6,360.1,1
4198-VFOEA,0,0,0,12,0,0,1,0,0,1,0,0,1,33.6,435.45,0
6630-UJZMY,1,1,0,4,1,1,0,0,0,0,1,0,1,83.25,308.05,0
5709-LVOEQ,0,1,1,0,1,0,1,1,1,0,1,1,0,80.85, ,0
6400-BWQKW,0,0,0,6,1,1,1,0,0,0,0,0,1,79.05,434.5,1
2692-AQCPF,0,1,0,65,1,1,0,1,1,1,1,1,1,108.05,7118.9,0
0347-UBKUZ,0,0,0,15,1,0,0,0,0,0,0,0,0,19.9,320.45,0
0835-DUUIQ,0,0,1,24,1,0,0,0,0,0,0,0,0,21.05,531.55,0
0811-GSDTP,0,0,1,13,0,0,0,1,0,0,0,0,0,30.15,382.2,0
7567-ECMCM,0,0,0,24,1,0,0,0,0,0,0,1,1,79.85,2001,0
6115-ZTBFQ,0,1,0,72,0,0,1,1,1,1,1,1,0,65.5,4919.7,0
6353-BRMMA,0,1,1,54,1,1,1,1,0,0,1,1,1,104.1,5645.8,0
6680-WKXRZ,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,1
6231-WFGFH,0,1,1,4,1,0,0,0,0,0,0,0,1,20.5,77.6,0
9904-EHEVJ,1,1,1,32,1,1,0,0,1,0,1,0,1,91.35,2896.55,0
7028-DVOIQ,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,1
6169-PPETC,0,1,1,35,1,0,0,0,0,0,0,0,0,20.5,759.35,0
4208-UFFGW,1,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1
8584-KMVXD,0,0,0,8,1,0,0,1,0,0,0,0,0,75.6,535.55,0
8467-WYNSR,0,0,0,22,1,0,1,0,0,1,0,0,0,55.1,1253.15,0
0851-DFJKB,0,0,0,15,1,0,1,0,1,1,0,0,0,58.95,955.15,0
5382-SOYZL,0,0,0,22,1,1,0,0,0,0,1,1,1,95.1,2162.6,0
9448-REEVD,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1
3261-CQXOL,0,1,1,71,1,1,0,0,0,0,0,0,0,25.45,1813.35,0
8388-FYNPZ,0,0,0,4,1,0,1,0,1,0,0,0,0,56.75,245.15,0
4002-BQWPQ,0,0,0,25,1,1,1,1,1,1,0,1,0,81.75,2028.8,0
5651-YLPRD,0,1,1,32,1,0,0,1,0,0,1,0,1,86.1,2723.75,0
2826-DXLQO,1,1,0,7,0,0,1,0,0,0,0,0,0,29.8,220.45,0
4378-BZYFP,0,0,0,17,1,0,0,0,0,0,0,0,1,20.5,365.8,0
9489-UTFKA,1,1,0,8,1,0,1,0,0,0,1,0,0,60.9,551.95,0
4849-PYRLQ,1,0,0,56,1,1,1,0,1,1,0,1,0,73.25,4054.2,0
9117-SHLZX,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1
9889-TMAHG,1,0,0,8,1,0,1,0,0,1,1,1,0,100.3,832.35,1
4541-RMRLG,0,0,0,7,1,0,0,0,0,0,0,0,0,19.25,112.3,1
7764-BDPEE,0,0,1,3,1,0,0,0,0,0,0,0,0,20.85,60.65,0
3429-IFLEM,0,0,0,71,1,0,1,1,1,1,1,0,0,77.35,5550.1,0
3158-MOERK,0,0,0,2,1,1,0,0,0,0,1,1,1,96,174.8,1
7294-TMAOP,0,0,0,1,1,0,0,0,0,0,1,1,0,90.55,90.55,1
5002-GCQFH,0,1,0,49,1,1,1,1,0,0,1,0,1,93.85,4733.1,0
0556-FJEGU,0,0,0,58,1,0,0,1,1,1,1,0,0,70.1,4048.95,0
8919-FYFQZ,1,1,0,44,0,0,0,1,0,0,0,0,1,30.35,1359.7,1
0604-THJFP,0,1,1,59,1,0,0,1,0,1,1,1,1,75.95,4542.35,0
2834-JRTUA,0,0,0,71,1,1,1,0,1,1,1,1,1,108.05,7532.15,1
5875-YPQFJ,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1
5879-SESNB,0,0,0,11,1,1,0,0,0,0,0,0,0,75.25,888.65,0
6646-QVXLR,1,1,0,62,1,1,0,1,1,0,1,1,1,103.75,6383.35,1
6461-PPAXN,0,1,1,35,1,0,1,0,0,1,0,0,1,54.95,1916,0
3318-ISQFQ,0,0,0,20,1,0,0,0,0,0,0,0,1,19.5,413,0
1106-HRLKZ,0,1,1,40,1,0,0,0,0,0,0,0,0,19.6,808.95,0
2483-XSSMZ,0,0,0,39,1,0,1,0,0,0,0,0,1,47.85,1886.4,0
8603-IJWDN,0,0,0,1,1,1,0,0,0,0,0,1,1,86.6,86.6,1
8165-ZJRNM,0,1,1,72,1,1,0,0,0,0,0,0,0,23.75,1679.25,0
9369-XFEHK,1,1,0,33,1,1,0,1,0,0,0,0,1,80.6,2656.5,1
2604-XVDAM,0,0,0,12,1,0,0,0,0,0,0,0,0,43.8,540.95,0
3717-OFRTN,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0
9046-JBFWA,0,0,1,27,1,0,0,0,0,0,0,0,0,19.15,537.35,0
3280-NMUVX,0,1,1,34,1,0,0,0,0,0,0,0,0,19.6,678.8,0
1206-EHBDD,0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,0
8361-LBRDI,0,0,0,58,1,1,0,0,0,0,0,0,0,24.35,1423.85,0
4883-KCPZJ,0,1,1,22,1,1,0,0,0,0,0,0,0,25.25,555.4,0
9108-EQPNQ,0,1,1,10,1,1,0,0,0,0,0,0,0,26.1,225.55,0
7277-KAMWT,0,0,0,13,1,0,0,0,0,0,0,0,0,20,268.45,0
3842-IYKUE,0,0,0,35,1,1,0,1,0,1,0,0,0,85.3,2917.5,1
6641-XRPSU,0,0,0,34,1,0,0,0,0,0,0,0,1,70,2416.1,1
1374-DMZUI,1,0,0,4,1,1,0,0,0,0,1,1,1,94.3,424.45,1
2545-LXYVJ,0,1,0,72,1,0,0,0,0,0,0,0,0,20.7,1492.1,0
3234-VKACU,0,0,0,2,1,0,0,0,0,1,1,1,0,70.3,132.4,0
8357-EQXFO,0,0,0,7,1,0,0,0,1,0,1,1,1,95.35,660.9,1
1989-PRJHP,1,1,0,27,1,1,0,0,0,0,0,0,1,75.5,1893.95,1
8120-JDCAM,0,1,1,4,1,0,0,0,0,0,0,0,1,69.55,284.9,0
8917-FAEMR,0,0,0,37,1,0,0,0,0,0,0,0,0,19.85,784.25,0
7047-YXDMZ,0,0,0,21,1,0,0,0,0,0,0,0,0,20,417.7,0
2858-EIMXH,1,1,0,53,1,1,0,0,0,0,1,1,1,95.85,5016.25,0
9524-EGPJC,0,0,0,18,1,1,0,0,0,1,0,1,1,90.1,1612.75,1
6993-OHLXR,0,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,1
8818-XYFCQ,0,1,1,32,1,1,1,0,0,0,1,1,1,99.55,3204.65,1
6419-ZTTLE,1,1,0,23,1,0,0,0,0,0,0,0,1,20.75,485.2,0
0929-HYQEW,0,0,0,3,1,0,1,0,0,0,0,0,1,50.15,160.85,0
6614-YOLAC,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,0
7426-RHZGU,0,0,0,9,1,0,0,0,0,1,1,1,1,95.9,827.45,0
4065-JJAVA,0,0,0,1,1,0,0,1,0,0,0,0,0,49.5,49.5,0
4695-VADHF,0,1,1,18,1,0,0,0,1,0,0,1,0,57.45,990.85,1
3863-IUBJR,0,1,1,12,1,0,0,0,0,0,0,1,0,53.65,696.35,1
7649-SIJJF,0,1,0,71,1,1,1,1,1,1,0,1,1,80.1,5585.4,0
9361-YNQWJ,0,0,0,64,1,1,0,0,0,0,0,0,1,24.4,1601.2,0
3748-FVMZZ,0,0,0,4,0,0,0,0,0,1,0,1,1,40.05,162.45,0
9391-TTOYH,0,0,0,23,1,0,0,0,0,0,0,0,1,19.5,470.2,0
1452-XRSJV,0,1,1,39,1,0,1,0,0,0,0,0,0,51.05,2066,0
3422-WJOYD,0,1,0,28,1,0,1,0,0,1,0,0,0,54.35,1426.45,0
8242-SOQUO,1,0,0,5,1,0,0,1,0,0,1,0,1,84.7,392.5,0
7460-ITWWP,1,1,0,45,1,0,0,0,1,0,0,1,1,86.1,3861.45,0
7147-AYBAA,0,0,0,37,1,0,0,0,0,0,0,0,1,70.35,2552.9,0
7868-TMWMZ,1,1,0,60,1,0,1,1,1,1,1,1,1,110,6668.35,0
4822-RVYBB,1,0,0,8,1,1,0,0,1,0,1,1,1,100.6,819.4,1
6732-FZUGP,0,0,0,47,1,1,1,0,1,0,1,0,0,94.9,4615.25,0
8436-BJUMM,0,1,1,26,1,1,0,0,0,0,1,0,1,83.75,2070.6,1
4184-TJFAN,1,1,1,3,1,0,1,0,0,1,1,0,1,88.3,273.75,1
8329-GWVPJ,0,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.7,0
1352-VHKAJ,0,1,1,27,1,1,0,0,0,1,1,1,0,71.6,1957.1,0
4145-UQXUQ,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,1
2632-TACXW,0,1,0,62,1,1,0,0,0,0,0,0,0,23.65,1416.75,0
8146-QQKZH,0,1,0,71,1,0,1,0,1,1,1,1,0,81.85,5924.4,0
1767-CJKBA,0,0,0,66,1,1,0,0,0,0,0,0,0,25.1,1697.7,0
6445-TNRXS,0,1,1,68,1,1,1,1,1,1,1,1,1,114.7,7849.85,0
4581-LNWUM,0,0,0,13,0,0,0,0,1,0,1,1,0,49.15,649.4,0
4869-EPIUS,0,1,0,56,1,0,0,0,0,0,0,1,1,80.9,4557.5,0
9948-YPTDG,0,1,0,38,1,0,1,1,0,0,0,0,1,79.45,3013.05,1
1236-WFCDV,1,0,0,14,1,0,0,0,0,0,1,1,0,90.45,1266.1,1
1915-OAKWD,0,0,1,16,1,0,0,0,0,0,0,0,1,19.3,360.35,0
7296-PIXQY,0,1,1,14,1,0,0,0,0,0,0,0,0,70.2,1046.5,0
4883-QICIH,0,1,1,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,1
3354-OADJP,0,0,0,8,1,0,1,0,0,1,0,0,0,54.25,447.75,0
3524-WQDSG,0,1,1,43,1,1,0,0,1,0,1,1,1,99.3,4209.95,0
0810-DHDBD,0,0,0,52,1,1,1,0,1,1,1,0,0,74,3877.65,0
4026-SKKHW,0,0,0,3,1,0,0,0,0,1,0,0,1,50.25,152.3,0
2829-HYVZP,0,0,0,29,1,0,0,0,0,0,0,0,1,19.8,572.2,0
8329-IBCTI,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1
1271-SJBGZ,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,1
3845-JHAMY,0,1,1,16,0,0,0,0,0,0,0,1,1,35.5,552.7,0
7013-PSXHK,0,0,0,40,1,1,0,0,1,1,1,1,1,80.75,3208.65,0
5669-SRAIP,0,0,0,5,0,0,0,0,1,0,0,1,0,39.5,210.75,1
5981-ITEMU,0,1,0,40,1,1,0,0,0,0,1,1,1,97.1,3706.95,1
3486-NPGST,0,0,0,36,1,0,0,0,0,0,0,0,0,19.55,620.75,0
6941-PMGEP,0,0,0,5,1,0,0,0,0,0,0,1,1,80,412.5,1
1624-WOIWJ,0,0,0,10,1,0,1,0,0,0,1,0,1,84.7,832.05,1
2074-GKOWZ,0,1,1,2,1,0,0,0,0,0,1,1,1,89.55,185.55,1
0376-YMCJC,0,0,0,23,1,1,0,0,0,1,1,0,1,90.6,1943.2,1
6100-FJZDG,0,1,1,26,1,0,0,0,0,0,0,0,1,20.05,505.9,0
4829-ZLJTK,1,1,0,72,1,1,1,1,1,0,1,1,1,112.4,8046.85,0
1730-VFMWO,0,1,0,34,1,0,0,0,0,1,0,0,0,50.2,1815.3,0
7143-BQIBA,0,0,0,10,1,0,1,0,0,1,1,0,0,62.25,612.95,0
3800-LYTRK,0,0,0,14,1,0,1,0,0,1,0,0,0,55.7,795.15,0
0634-SZPQA,0,0,0,23,1,1,1,0,0,0,1,0,1,90.05,2169.8,1
9646-NMHXE,0,1,0,47,1,0,0,0,0,0,0,0,0,19.65,973.1,0
7030-NJVDP,0,1,0,24,1,0,1,0,0,1,0,1,1,89.25,2210.2,0
5536-RTPWK,0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,1
8883-GRDWQ,1,0,0,20,1,0,1,0,0,1,0,0,0,54,1055.9,0
6166-ILMNY,0,0,0,2,1,0,0,0,0,0,0,0,0,69.75,144.55,1
3097-NNSPB,0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,1
7771-ZONAT,0,0,0,22,0,0,0,0,1,1,1,1,0,56.75,1304.85,0
0655-RBDUG,0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713,1
2111-DWYHN,0,0,0,1,1,0,0,0,0,0,0,0,0,21.1,21.1,0
4194-WHFCB,0,1,1,59,1,1,0,1,0,1,0,1,1,96.65,5580.8,0
4121-AGSIN,0,1,1,58,1,1,0,0,0,0,0,0,1,24.5,1497.9,0
4361-BKAXE,0,0,0,41,1,1,1,1,1,1,1,1,1,114.5,4527.45,1
9845-PEEKO,1,0,0,59,1,1,0,1,0,0,0,0,1,79.2,4590.35,0
0455-XFASS,0,1,1,3,1,0,0,0,0,0,0,0,1,69.55,200.2,0
0301-KOBTQ,0,0,0,32,1,0,0,0,0,0,0,0,1,20.05,614.45,0
1751-NCDLI,1,1,0,46,1,1,0,0,1,0,1,1,1,98.85,4564.9,0
4367-NUYAO,0,1,1,0,1,1,0,0,0,0,0,0,0,25.75, ,0
9878-TNQGW,0,0,0,2,1,0,0,0,0,0,0,1,1,80.95,171.15,1
9170-ARBTB,0,1,1,52,1,0,0,0,0,0,0,0,0,19.6,1012.4,0
4441-NIHPT,1,0,0,13,1,0,0,0,1,0,0,0,1,74.3,940.35,1
8999-BOHSE,1,0,0,11,1,0,0,0,0,0,1,1,0,89.7,1047.7,1
7241-AJHFS,0,0,0,32,1,1,1,0,0,1,0,0,0,87.65,2766.4,0
7029-RPUAV,1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,1
4546-FOKWR,0,0,0,16,1,1,0,0,0,0,0,0,1,74.75,1129.35,0
9036-CSKBW,0,0,0,51,1,1,1,1,1,0,1,1,0,107.45,5680.9,0
5832-TRLPB,0,0,0,29,1,0,0,0,1,1,1,1,1,75.35,2243.9,0
8590-YFFQO,0,1,0,70,1,0,1,1,1,1,0,0,0,64.95,4523.25,0
8659-IOOPU,0,1,1,71,1,1,1,0,1,1,0,1,0,100.45,7159.7,0
1338-CECEE,0,1,1,41,1,1,0,1,1,0,1,0,0,68.5,2839.95,0
7439-DKZTW,0,0,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,0
4646-QZXTF,0,1,0,7,1,0,1,0,1,1,1,1,0,81.25,580.1,0
4607-CHPCA,0,1,1,25,1,0,0,0,0,0,1,1,1,90.4,2178.6,1
9742-XOKTS,0,1,1,67,1,1,1,1,0,1,0,0,0,89.55,6038.55,0
6921-OZMFH,0,1,1,5,1,1,0,0,0,1,0,0,1,55.7,259.4,0
9578-FOMUK,0,0,1,15,1,1,0,0,0,0,0,0,1,24.8,324.15,0
4712-UYOOI,0,1,1,20,1,0,0,0,0,0,0,0,0,20,417.65,0
8824-RWFXJ,0,1,1,3,1,0,0,1,1,0,0,0,1,56.15,168.15,1
7722-CVFXN,0,1,1,54,1,1,0,1,0,1,1,1,1,105.2,5637.85,0
8717-VCTXJ,0,0,0,42,1,0,0,0,0,0,0,0,1,19.55,839.4,0
7363-QTBIW,0,1,0,9,1,0,0,0,0,0,0,1,1,79.75,769.1,0
4159-NAAIX,0,0,0,63,1,1,0,1,0,0,1,1,0,97.45,6253,0
0971-QIFJK,0,1,0,69,1,1,0,0,0,0,0,0,0,24.25,1641.8,0
9397-TZSHA,0,0,0,69,1,1,0,0,0,0,0,0,0,24.6,1678.05,0
3391-JSQEW,0,1,0,40,1,0,0,1,0,0,0,0,1,50.15,2058.5,0
0343-QLUZP,0,0,0,60,0,0,1,1,1,0,0,0,0,39.6,2424.5,0
9763-PDTKK,0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,1
2176-LVPNX,1,0,0,71,1,1,1,1,1,1,1,1,0,89.85,6293.45,0
7627-JKIAZ,0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,1
3312-UUMZW,0,1,0,32,1,1,0,1,0,0,1,1,1,98.85,3145.9,0
1271-UOD0,0,0,0,39,1,1,0,0,0,1,0,0,1,53.85,2200.7,0
8461-EFQYM,0,0,0,38,1,1,0,0,0,0,0,0,1,24.25,914.4,0
6900-RBKER,0,0,0,52,1,1,0,0,1,0,0,1,1,89.45,4577.75,0
6891-JPYFF,0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,0
1459-QNFQT,0,1,1,70,0,0,1,0,1,1,1,1,0,59.5,4144.8,0
1047-NNCBF,0,0,0,20,1,0,0,0,0,0,0,0,0,70.55,1493.55,0
3696-XRIEN,0,0,0,50,1,1,1,0,1,1,1,1,1,82.5,4179.1,0
4081-DYXAV,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1
0074-HDKDG,0,1,1,25,1,0,1,1,1,0,0,0,1,61.6,1611,0
8791-GFXLZ,0,0,0,12,1,0,0,1,0,0,0,0,1,49.05,593.05,0
8111-SLLHI,1,1,0,39,1,1,0,1,1,0,1,1,1,105.65,4284.8,1
0927-LCSMG,0,0,0,7,1,0,0,0,1,0,0,0,0,74.65,544.55,1
9330-DHBFL,0,1,1,23,1,0,1,1,1,1,0,0,1,66.25,1533.8,0
0098-BOWSO,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,529.8,0
3452-ABWRL,1,0,0,47,1,1,0,0,0,0,1,0,1,86.05,3865.6,0
5859-HZYLF,0,1,1,26,1,0,0,0,0,0,0,0,1,19.15,515.75,0
8257-RZAHR,0,1,0,14,1,1,1,0,0,0,1,0,1,64.7,941,1
5293-WXJAK,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,1
3156-QLHBO,0,0,1,2,1,0,0,0,0,0,0,0,0,19.25,48.35,0
2208-NQBCT,0,1,1,26,1,0,1,1,0,0,0,0,0,81.95,2070.05,0
1779-PWPMG,1,1,0,72,1,1,1,1,1,1,1,1,1,114.65,8333.95,0
6621-NRZAK,0,1,1,63,1,0,0,0,0,0,0,0,0,20,1209.25,0
0831-JNISG,0,1,1,71,1,0,0,0,0,0,0,0,0,19.8,1396.25,0
0774-IFUVM,0,1,1,11,1,1,1,0,0,0,1,0,1,65.15,723.35,0
3082-WQRVY,1,1,0,14,1,0,0,0,0,0,0,0,0,19.65,228.65,0
9553-DLCLU,0,0,1,13,1,1,1,1,1,1,1,1,0,88.95,1161.75,0
1641-BYBTK,0,0,1,6,1,0,0,0,0,0,0,0,1,20.2,98.35,0
2460-NGXBJ,1,1,1,11,1,1,0,0,0,0,0,0,1,75.2,775.3,0
2446-ZKVAF,0,1,0,18,1,1,0,1,0,0,0,0,0,56.8,1074.65,0
0841-NULXI,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,1
3522-CDKHF,0,1,0,32,1,0,1,0,0,0,0,0,1,75.5,2324.7,0
1430-SFQSA,0,0,0,29,0,0,1,0,0,1,0,0,0,35.6,1072.6,0
0411-EZJZE,0,0,0,3,1,1,0,0,0,0,1,0,1,60.25,170.5,0
7851-WZEKY,0,0,0,2,1,1,0,0,0,0,1,1,1,95.15,196.9,1
8844-TONUD,0,1,1,13,1,0,0,0,1,0,1,1,1,96.65,1162.85,1
8807-ARQET,0,0,0,41,0,0,0,1,0,0,0,1,1,40.35,1677.85,0
8992-CEUEN,0,0,0,1,1,0,0,0,0,0,0,0,0,18.85,18.85,0
4320-QMLLA,0,0,0,7,1,0,0,0,0,0,1,0,0,54.85,370.4,0
8777-PVYGU,0,1,0,52,1,0,1,0,1,0,1,0,1,64.3,3410.6,0
8292-ITGYJ,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1138.8,0
6870-ZWMNX,0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,0
0621-CXBKL,0,0,0,53,1,0,0,0,0,0,0,0,0,18.7,1005.7,0
5268-DSMNQ,1,1,0,62,1,1,0,1,1,0,1,0,1,97.95,5936.55,0
5334-JLAXU,0,1,0,60,1,1,1,1,0,0,0,1,1,94.1,5475.9,0
4086-YQSNZ,1,1,0,3,1,0,0,0,0,0,1,0,1,80.4,224.05,1
6242-MBHPK,1,1,0,23,1,0,1,0,0,0,1,1,1,95.1,2326.05,0
5868-CZJDR,0,0,1,1,0,0,0,1,0,0,0,0,1,31.35,31.35,1
9359-UGBTK,0,0,0,67,1,0,1,0,1,1,0,1,1,72.35,4991.5,0
0135-NMXAP,0,0,0,12,1,1,0,1,0,0,1,0,1,89.75,1052.4,1
4782-OSFXZ,1,1,0,71,1,1,1,1,1,1,0,1,1,82.7,5831.2,0
6479-OAUSD,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,510.8,0
7129-ACFOG,0,0,0,5,1,1,1,0,0,0,0,0,1,53.8,283.95,0
4189-NAKJS,0,0,0,26,1,1,0,0,0,0,0,0,1,51.55,1295.4,0
5562-BETPV,0,1,1,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0
1282-IHQAC,1,0,0,70,0,0,0,1,1,0,1,0,1,44.05,3011.65,0
9127-FHJBZ,0,1,1,72,1,1,1,1,1,1,1,1,1,114,8093.15,0
6270-OMFIW,0,1,0,60,1,0,0,1,0,0,1,1,1,94.4,5610.25,1
1641-RQDAY,1,1,1,32,1,1,0,1,0,0,1,1,1,100.4,3217.65,0
0107-WESLM,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,1
6994-ORCWG,0,0,0,14,1,1,0,1,0,0,0,0,1,54.25,773.2,0
1346-UFHAX,0,0,0,13,1,1,1,0,0,0,0,0,1,80,1029.35,0
3992-YWPKO,0,0,0,6,1,1,0,1,1,1,1,1,1,109.9,669.45,1
2933-XEUJM,0,0,0,46,1,1,1,0,1,0,1,1,0,79.2,3593.8,0
0125-LZQXK,0,0,0,15,1,0,0,0,1,1,1,1,1,101.35,1553.95,1
5461-QKNTN,1,1,0,43,1,1,0,1,0,1,1,0,1,94.3,3953.15,0
4835-YSJMR,0,0,0,39,1,0,0,0,0,1,0,0,1,49.8,1971.15,0
8399-YNDCH,1,0,0,21,1,0,0,0,1,0,1,0,1,60.05,1236.15,1
3164-YAXFY,0,0,0,57,0,0,1,0,1,0,1,1,1,53.75,3196,0
0887-WBJVH,0,1,0,53,1,0,0,0,0,1,1,1,1,93.45,4872.2,0
4660-IRIBM,0,1,1,18,1,0,1,0,1,0,1,0,1,87.9,1500.5,0
5673-FSSMF,0,0,0,1,1,1,0,0,0,0,0,1,1,60.15,60.15,1
7670-ZBPOQ,0,1,0,58,1,1,1,0,0,1,0,0,1,61.05,3478.75,0
8089-UZWLX,1,0,0,71,1,1,0,0,1,0,1,1,0,104.05,7413.55,0
0080-OROZO,0,0,0,35,1,0,0,0,1,1,1,1,1,99.25,3532,0
3916-NRPAP,0,0,0,3,1,0,0,0,1,0,0,1,0,85.7,256.75,0
6807-SIWJI,0,0,0,38,1,1,1,1,0,0,1,1,1,104.85,3887.25,0
8221-HVAYI,0,1,1,35,1,1,1,1,1,1,0,0,1,69.15,2490.15,0
1579-KLYDT,0,0,0,7,1,1,0,0,1,0,1,0,1,90.45,593.45,1
5232-NXPAY,0,0,0,47,1,0,0,0,1,1,1,1,0,74.45,3510.3,0
8967-SZQAS,0,0,0,14,1,0,0,1,0,0,0,0,0,50.45,765.45,0
4468-KAZHE,1,1,0,20,1,0,0,1,0,0,0,1,1,60,1259.35,0
0455-ENTCR,0,1,0,66,1,1,1,1,0,1,1,1,0,85.25,5538.35,0
8944-AILEF,0,1,0,15,1,0,0,0,0,0,0,0,1,19.45,340.85,0
5542-NKVRU,0,0,0,42,1,0,0,0,0,0,0,0,1,20.75,844.45,0
7126-RBHSD,0,1,0,17,1,1,1,0,0,0,0,0,0,78.9,1348.95,0
5370-IIVVL,0,0,0,37,1,1,0,1,0,1,1,1,1,104.5,3778,0
6789-HJBWG,0,0,0,12,1,0,0,1,0,0,0,0,1,49.4,611.65,0
3927-NLNRY,0,1,0,53,1,0,0,1,0,0,1,1,1,94.25,4867.95,1
9087-EYCPR,0,0,0,60,1,1,0,0,0,0,0,0,0,25,1505.05,0
6791-YBNAK,0,1,1,18,0,0,0,0,0,0,0,0,0,25.55,467.85,0
6358-LYNGM,0,0,0,1,1,1,0,0,0,0,0,0,1,74.9,74.9,1
6077-BDPXA,0,0,0,3,1,0,0,0,0,0,0,0,1,70.15,194.2,0
0013-MHZWF,0,0,1,9,1,0,0,0,0,1,1,1,1,69.4,571.45,0
5494-HECPR,0,0,0,1,1,0,0,0,0,0,1,0,1,80.25,80.25,1
8268-YDIXR,0,1,0,56,1,1,1,1,1,0,0,0,1,93.15,5253.95,0
9824-BEMCV,0,1,1,17,1,0,0,0,0,0,0,0,1,69,1149.65,1
1373-ORVIZ,0,1,1,11,1,1,0,0,0,1,0,1,1,66.35,740.8,1
4291-SHSBH,0,0,0,7,1,0,0,0,0,0,0,0,1,69.55,521.35,0
6980-IMXXE,0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1412.65,0
9866-QEVEE,0,0,0,19,1,1,0,0,0,0,0,1,1,86,1532.45,1
9897-KXHCM,0,1,1,3,1,0,0,0,0,0,0,1,1,80.3,250.05,1
0040-HALCW,0,1,1,54,1,0,0,0,0,0,0,0,0,20.4,1090.6,0
0784-GTUUK,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0
7979-CORPM,0,0,0,24,1,1,0,1,0,0,1,0,1,90.55,2282.55,1
